Order ID,start_x,start_y,end_x,end_y,ori_order,ori_distance,nn_order,nn_distance,nn_effort,mst_Lower_bound,bab_order,bab_distance,bab_effort
123,0,0,0,0,"['156385', '110313', '43123', '367514']",42,"['367514', '156385', '110313', '43123']",38,22.0,40,"['156385', '110313', '43123', '367514']",40,18.0
124,0,0,0,0,"['381992', '122975', '343048', '409583', '184312', '618980', '365434', '643519', '1190997', '398339', '61261', '51878', '45991', '281214', '125771', '742291']",112,"['125771', '61261', '398339', '1190997', '45991', '51878', '281214', '381992', '409583', '618980', '184312', '365434', '643519', '122975', '343048', '742291']",70,415.8,66,"['381992', '343048', '409583', '1190997', '365434', '398339', '281214', '51878', '742291', '125771', '122975', '184312', '61261', '45991', '618980', '643519']",130,479.0
125,0,0,0,0,"['130341', '205939', '367167']",64,"['367167', '205939', '130341']",58,359.0,58,"['130341', '367167', '205939']",62,389.0
126,0,0,0,0,"['195946', '29598', '239436', '96509', '944522', '287261', '111873', '226774', '177787', '154454', '1101258', '253725', '609657', '206273']",108,"['111873', '96509', '195946', '29598', '944522', '239436', '287261', '609657', '226774', '177787', '253725', '154454', '206273', '1101258']",70,448.4,60,"['1101258', '195946', '29598', '239436', '206273', '944522', '287261', '111873', '226774', '177787', '253725', '154454', '609657', '96509']",82,474.8
127,0,0,0,0,"['814409', '814408', '340367', '18602', '230004', '2337431', '191515']",62,"['191515', '814409', '2337431', '814408', '340367', '18602', '230004']",50,32.0,48,"['814409', '340367', '18602', '230004', '814408', '191515', '2337431']",62,32.4
128,0,0,0,0,"['317225', '250332', '324512', '250332', '395809']",76,"['324512', '250332', '317225', '250332', '395809']",62,297.6,46,"['395809', '250332', '250332', '317225', '324512']",68,185.8
129,0,0,0,0,"['920290', '1164775', '1192439', '383336']",68,"['383336', '1192439', '920290', '1164775']",54,205.8,50,"['920290', '383336', '1164775', '1192439']",58,129.6
130,0,0,0,0,"['1328777', '84012', '374101']",40,"['374101', '84012', '1328777']",36,33.6,36,"['1328777', '84012', '374101']",42,32.4
131,0,0,0,0,"['356984', '376926', '360031', '89769']",68,"['89769', '376926', '356984', '360031']",62,51.0,36,"['356984', '376926', '89769', '360031']",64,68.4
132,0,0,0,0,"['1192448', '1164787', '1101335', '384917']",64,"['384917', '1164787', '1101335', '1192448']",56,72.0,50,"['1192448', '1164787', '384917', '1101335']",62,104.0
133,0,0,0,0,"['67992', '1101327', '1392961', '1392960']",62,"['1101327', '1392961', '1392960', '67992']",56,72.0,56,"['67992', '1392961', '1392960', '1101327']",62,44.0
134,0,0,0,0,"['2214295', '879064', '269820', '87377', '640126', '97707', '44791']",70,"['87377', '879064', '269820', '2214295', '640126', '97707', '44791']",52,55.4,48,"['2214295', '879064', '269820', '640126', '97707', '44791', '87377']",68,51.4
135,0,0,0,0,"['1080186', '13578', '279207', '359203', '201227', '119451', '324086', '176758', '12930', '219130', '68227', '23476', '387191', '120347']",144,"['12930', '201227', '219130', '176758', '68227', '120347', '279207', '359203', '119451', '23476', '324086', '13578', '1080186', '387191']",92,723.8,112,"['1080186', '13578', '279207', '201227', '176758', '120347', '119451', '359203', '23476', '12930', '324086', '387191', '68227', '219130']",144,852.0
136,0,0,0,0,"['16497', '923229', '171190', '19780', '180958', '184369', '375317', '1086172', '1086173', '1422033']",144,"['375317', '180958', '184369', '923229', '19780', '16497', '1086172', '1086173', '1422033', '171190']",84,7159.2,42,"['16497', '1086172', '1086173', '923229', '1422033', '19780', '375317', '184369', '180958', '171190']",128,8626.8
137,0,0,0,0,"['366109', '76283', '200038', '36062', '281610', '297353', '205427', '304902', '391857']",64,"['304902', '76283', '366109', '200038', '36062', '281610', '297353', '205427', '391857']",58,0.4,42,"['366109', '76283', '200038', '36062', '281610', '297353', '205427', '304902', '391857']",66,0.4
138,0,0,0,0,"['372539', '230004', '287164', '286457']",48,"['287164', '230004', '372539', '286457']",40,19.6,40,"['372539', '230004', '286457', '287164']",44,11.2
139,0,0,0,0,"['219521', '128827', '36768', '362941', '47804', '1720430', '1340255', '1340254', '105594', '75820', '336712']",86,"['336712', '1340254', '105594', '75820', '219521', '128827', '36768', '362941', '1720430', '1340255', '47804']",70,1504.4,54,"['47804', '362941', '75820', '336712', '1340254', '1340255', '1720430', '219521', '105594', '128827', '36768']",118,1977.4
140,0,0,0,0,"['295663', '396795', '255229', '1017043']",72,"['1017043', '255229', '295663', '396795']",58,474.0,58,"['295663', '396795', '1017043', '255229']",64,344.0
141,0,0,0,0,"['334956', '1114834', '91849', '75783', '41270', '6649', '357643', '375582', '104527']",66,"['6649', '334956', '1114834', '91849', '75783', '41270', '357643', '375582', '104527']",58,1441.6,58,"['334956', '1114834', '91849', '75783', '41270', '357643', '104527', '375582', '6649']",64,1482.6
142,0,0,0,0,"['1147851', '61210', '231434', '76182', '388082', '388746', '361415', '379553', '357344', '396342', '89769', '391835', '359287', '160922', '392028', '108775', '274852', '286783']",136,"['359287', '160922', '286783', '108775', '274852', '361415', '392028', '391835', '89769', '396342', '61210', '388082', '388746', '1147851', '379553', '357344', '231434', '76182']",90,800.0,66,"['1147851', '391835', '61210', '231434', '388082', '388746', '396342', '357344', '89769', '76182', '361415', '392028', '108775', '379553', '160922', '359287', '286783', '274852']",128,997.8
143,0,0,0,0,"['1334256', '1132631', '1713290', '1713293']",28,"['1713293', '1713290', '1334256', '1132631']",22,21.6,18,"['1334256', '1132631', '1713290', '1713293']",30,47.0
144,0,0,0,0,"['717669', '71795', '1017138', '202244', '323985', '354111', '1077230']",98,"['717669', '354111', '323985', '71795', '202244', '1017138', '1077230']",64,929.4,48,"['717669', '1077230', '1017138', '202244', '71795', '354111', '323985']",86,1399.2
145,0,0,0,0,"['403460', '305282', '25129', '264070', '371851', '1192534', '644774', '928351', '644582']",110,"['644582', '928351', '371851', '644774', '403460', '305282', '25129', '264070', '1192534']",88,281.4,68,"['403460', '1192534', '305282', '25129', '264070', '371851', '644774', '644582', '928351']",92,299.2
146,0,0,0,0,"['378185', '1118775', '366724', '848441']",54,"['366724', '1118775', '848441', '378185']",48,87.2,36,"['1118775', '366724', '848441', '378185']",52,89.0
147,0,0,0,0,"['225316', '48365', '59313', '943095', '1117760']",78,"['1117760', '48365', '225316', '59313', '943095']",68,1426.0,54,"['48365', '59313', '943095', '225316', '1117760']",74,744.0
148,0,0,0,0,"['17032', '68048', '374101']",50,"['68048', '17032', '374101']",46,84.0,44,"['17032', '68048', '374101']",52,86.0
149,0,0,0,0,"['156385', '110313', '43123', '52017']",42,"['52017', '156385', '110313', '43123']",38,0,40,"['156385', '110313', '43123', '52017']",40,0
150,0,0,0,0,"['110313', '156385', '376286', '113039', '91849']",50,"['156385', '110313', '376286', '113039', '91849']",44,163.4,42,"['110313', '376286', '113039', '91849', '156385']",46,149.6
151,0,0,0,0,"['219130', '264688', '291236', '396342', '348202']",74,"['291236', '264688', '396342', '219130', '348202']",56,0,48,"['219130', '264688', '291236', '396342', '348202']",76,0
152,0,0,0,0,"['2140791', '1672015', '1672017', '391857']",60,"['1672017', '1672015', '2140791', '391857']",56,0.4,38,"['2140791', '1672015', '1672017', '391857']",62,0.4
153,0,0,0,0,"['383599', '381992', '366647']",56,"['366647', '383599', '381992']",52,78.0,54,"['383599', '381992', '366647']",54,84.0
154,0,0,0,0,"['333128', '102679']",54,"['102679', '333128']",50,0,54,"['333128', '102679']",52,0
155,0,0,0,0,"['156385', '110313', '367514', '358375']",42,"['358375', '156385', '110313', '367514']",38,16.0,40,"['156385', '110313', '367514', '358375']",40,20.0
156,0,0,0,0,"['660927', '1117760', '72860', '147475']",82,"['147475', '72860', '660927', '1117760']",64,744.0,60,"['72860', '147475', '660927', '1117760']",72,744.0
157,0,0,0,0,"['2140791', '1672015', '1672017', '391857']",60,"['1672017', '1672015', '2140791', '391857']",56,0.4,38,"['2140791', '1672015', '1672017', '391857']",62,0.4
158,0,0,0,0,"['383599', '381992', '366647']",56,"['366647', '383599', '381992']",52,78.0,54,"['383599', '381992', '366647']",54,84.0
159,0,0,0,0,"['2140791', '1672015', '1672017', '391857', '393069']",84,"['1672017', '1672015', '2140791', '393069', '391857']",54,10.2,32,"['2140791', '1672015', '1672017', '393069', '391857']",60,10.2
160,0,0,0,0,"['361263', '377792', '1192401', '367549']",60,"['377792', '361263', '1192401', '367549']",52,140.0,50,"['1192401', '377792', '361263', '367549']",60,194.0
161,0,0,0,0,"['2140791', '1672015', '1672017', '393069', '391857']",60,"['1672017', '1672015', '2140791', '393069', '391857']",54,10.2,32,"['2140791', '1672015', '1672017', '393069', '391857']",62,10.2
162,0,0,0,0,"['1328777', '84012', '17032', '709721', '708440', '489489', '708441', '708443', '708445', '145327', '732350', '2320629', '391680']",64,"['732350', '17032', '709721', '708440', '489489', '708441', '708443', '708445', '145327', '2320629', '84012', '1328777', '391680']",60,292.6,56,"['1328777', '17032', '709721', '708440', '489489', '708441', '708443', '708445', '145327', '732350', '2320629', '84012', '391680']",66,295.4
163,0,0,0,0,"['97077', '155912', '385954', '203909', '46071']",74,"['46071', '155912', '203909', '97077', '385954']",52,999.8,42,"['155912', '385954', '46071', '97077', '203909']",54,540.0
164,0,0,0,0,"['13621', '383371', '32895', '1101320', '1400582']",68,"['1400582', '383371', '13621', '32895', '1101320']",58,210.0,44,"['13621', '32895', '1101320', '383371', '1400582']",64,386.4
165,0,0,0,0,"['283992', '400067', '780493', '1016717', '358075']",100,"['358075', '400067', '283992', '780493', '1016717']",68,55.4,64,"['780493', '400067', '358075', '1016717', '283992']",94,96.0
166,0,0,0,0,"['239436', '103926', '284251', '278381', '201055', '18602', '372539', '287164', '186171', '205427', '366109', '386536', '358424', '89769', '5307', '814410', '1190168']",142,"['287164', '201055', '18602', '372539', '239436', '103926', '284251', '186171', '386536', '278381', '205427', '366109', '358424', '814410', '5307', '89769', '1190168']",96,454.8,68,"['239436', '103926', '284251', '278381', '201055', '18602', '5307', '366109', '186171', '386536', '358424', '372539', '287164', '205427', '814410', '89769', '1190168']",126,507.4
167,0,0,0,0,"['43261', '10780', '1076394', '4847', '922615']",92,"['922615', '4847', '43261', '1076394', '10780']",68,433.6,54,"['43261', '10780', '1076394', '922615', '4847']",72,236.8
168,0,0,0,0,"['149408', '392819', '207762', '386536', '358424', '375744']",70,"['207762', '386536', '392819', '358424', '375744', '149408']",46,113.4,50,"['149408', '386536', '358424', '375744', '207762', '392819']",50,42.2
169,0,0,0,0,"['386536', '358424', '375744', '89769']",70,"['89769', '358424', '386536', '375744']",64,46.2,52,"['386536', '358424', '89769', '375744']",68,50.6
170,0,0,0,0,"['186171', '284251', '149408', '306104', '780493', '89769', '1190168', '386536', '358424', '375744']",104,"['375744', '284251', '186171', '149408', '386536', '1190168', '358424', '306104', '89769', '780493']",86,102.8,66,"['780493', '375744', '186171', '284251', '386536', '1190168', '89769', '306104', '149408', '358424']",98,125.0
171,0,0,0,0,"['392721', '397178', '214598', '263307']",96,"['397178', '392721', '214598', '263307']",62,3116.8,62,"['214598', '263307', '392721', '397178']",68,1593.6
172,0,0,0,0,"['48365', '355027', '59313', '54996']",50,"['59313', '48365', '355027', '54996']",46,280.0,40,"['48365', '355027', '59313', '54996']",52,280.0
173,0,0,0,0,"['36062', '133911', '1101329', '364695']",52,"['1101329', '133911', '36062', '364695']",46,1.2,40,"['133911', '1101329', '36062', '364695']",52,1.2
174,0,0,0,0,"['362563', '125890', '70298', '189778', '160922']",56,"['160922', '189778', '362563', '125890', '70298']",52,61.2,44,"['125890', '362563', '70298', '189778', '160922']",68,57.6
175,0,0,0,0,"['1328777', '374101', '364846', '382445']",44,"['364846', '1328777', '374101', '382445']",38,49.4,36,"['1328777', '374101', '382445', '364846']",40,43.8
176,0,0,0,0,"['2140791', '1672015', '1672017', '393069', '391857']",60,"['1672017', '1672015', '2140791', '393069', '391857']",54,10.2,32,"['2140791', '1672015', '1672017', '393069', '391857']",62,10.2
177,0,0,0,0,"['120527', '277189', '181265', '709721', '708440', '489489', '708441', '708443', '708445', '145327', '732350', '2320629', '405362', '405363', '97766', '153200', '2625149', '12953', '1131054', '349093', '1080176', '2625163', '950606', '678330', '614888', '149559', '252383', '314670']",166,"['2625163', '153200', '405362', '2320629', '732350', '145327', '709721', '708440', '489489', '708441', '708443', '708445', '97766', '950606', '678330', '614888', '349093', '1080176', '181265', '120527', '277189', '2625149', '405363', '12953', '149559', '1131054', '252383', '314670']",106,3737.4,90,"['120527', '277189', '181265', '708440', '489489', '708441', '708443', '708445', '145327', '732350', '2320629', '709721', '405362', '97766', '153200', '12953', '1080176', '405363', '349093', '950606', '252383', '314670', '1131054', '149559', '678330', '614888', '2625149', '2625163']",180,4375.8
178,0,0,0,0,"['120527', '277189', '181265', '709721', '708440', '489489', '708441', '708443', '708445', '145327', '732350', '2320629', '405362', '405363', '97766', '153200', '2625149', '12953', '1131054', '349093', '1080176', '2625163', '950606', '678330', '614888']",160,"['2625163', '153200', '405362', '2320629', '732350', '145327', '709721', '708440', '489489', '708441', '708443', '708445', '97766', '950606', '678330', '614888', '349093', '1080176', '181265', '120527', '277189', '2625149', '405363', '12953', '1131054']",100,3447.2,84,"['120527', '277189', '181265', '708440', '489489', '708441', '708443', '708445', '145327', '732350', '2320629', '709721', '405362', '153200', '678330', '1080176', '405363', '614888', '12953', '349093', '1131054', '950606', '97766', '2625149', '2625163']",158,3220.8
179,0,0,0,0,"['2140791', '1672015', '1672017', '393069', '391857']",60,"['1672017', '1672015', '2140791', '393069', '391857']",54,10.2,32,"['2140791', '1672015', '1672017', '393069', '391857']",62,10.2
180,0,0,0,0,"['769984', '399817', '488477', '391857']",44,"['399817', '769984', '488477', '391857']",38,32.0,32,"['488477', '769984', '399817', '391857']",46,37.2
181,0,0,0,0,"['255500', '148513', '394165', '255500', '391857']",66,"['255500', '148513', '394165', '255500', '391857']",60,384.4,42,"['255500', '148513', '394165', '255500', '391857']",68,384.4
182,0,0,0,0,"['84012', '660927', '660928', '181233', '375555']",42,"['375555', '181233', '84012', '660927', '660928']",36,153.8,38,"['84012', '660927', '660928', '181233', '375555']",44,121.2
183,0,0,0,0,"['1192463', '358363', '112412', '1344967', '282185']",92,"['112412', '358363', '1344967', '1192463', '282185']",68,680.2,56,"['1344967', '1192463', '282185', '358363', '112412']",80,490.2
184,0,0,0,0,"['346695', '201055', '110313', '156385', '227150', '230004', '365648', '9006', '333835']",82,"['365648', '110313', '156385', '230004', '227150', '346695', '201055', '333835', '9006']",68,65.8,52,"['110313', '156385', '227150', '9006', '333835', '346695', '201055', '230004', '365648']",74,27.4
185,0,0,0,0,"['1729940', '185422', '247027', '108893', '320446', '47836', '1337134', '410659', '1734466']",86,"['1729940', '247027', '185422', '108893', '320446', '47836', '1337134', '410659', '1734466']",68,46.4,48,"['320446', '47836', '1337134', '410659', '185422', '247027', '1729940', '108893', '1734466']",74,58.0
